report_id,user_id,date,report_type,has_note,quality_adult,n_photos,location_choice
d593f0ae-f06e-47ce-b402-994f0765b88b,625229b5-0006-4f1c-bc0d-370ed159bba4,2020-07-29 18:33:24.850000+00:00,adult,True,True,1,current
b83be085-4bf3-4ba6-9076-af67dbe636b0,91112af0-739e-41d1-966d-5fa259c8cd26,2015-08-23 09:47:52.720000+00:00,adult,False,True,1,current
816149cd-ce8a-4851-9c6c-639c8ba37f8d,0c8af548-daa9-4bf0-81af-4b1ef9c7a5c3,2020-12-30 17:33:58.416526+00:00,adult,False,True,1,current
3B3C0184-1E51-495D-8CB9-66E064F26484,A2EA88E9-F346-4766-8487-671756F2E1F7,2020-09-20 13:51:43.145000+00:00,adult,False,True,1,current
C37939A4-FE71-495B-8917-6D0335904EED,8C08F57D-85AB-42DE-B315-B852A204DE8A,2018-10-09 13:13:39.107000+00:00,adult,False,True,1,current
e2f12cea-cf87-441d-b04c-32d39b8d4a07,58cde521-12b9-4486-b3cf-914a36900a18,2014-07-05 17:00:46.414000+00:00,adult,False,True,1,selected
ca4ed993-6b68-41a1-b27c-74596cda008c,991c028d-b7ae-410d-87a5-87cf3477647d,2014-07-12 17:16:06.914000+00:00,adult,False,True,1,current
7BD6027C-1219-4D6B-BF8B-571098D6354E,8DD0659D-98A1-475E-BFE8-A370E7469888,2019-10-03 17:03:28.553000+00:00,adult,False,True,1,current
2d1a667a-0d81-40c9-92f1-48bf3ffa8c4e,deade078-5dac-467e-849f-cb8bee278660,2014-07-13 12:42:39.936000+00:00,adult,True,True,1,current
be6d02a6-83f7-41ab-a939-0e55ae44da52,72012107-1534-485d-9e8f-98d3524b8b4c,2015-09-04 18:47:37.050000+00:00,adult,True,True,2,selected
6969df67-3951-417d-a91d-70d8b97814ec,eff5eca5-38f0-44a4-ac66-00092e29eeeb,2015-09-01 17:53:39.390000+00:00,adult,True,True,1,current
d012c77a-40a0-475a-afac-f95773fc25d9,c65f631d-4f8a-477c-9a8b-95c38f9f7070,2018-09-05 18:53:52.420000+00:00,adult,False,True,2,selected
55FA05AA-1068-4FD8-9D48-4D7EA1A31B08,FAF3264A-7F70-4D03-8BB0-7822619BE5D6,2018-06-02 17:14:32.186000+00:00,adult,False,True,1,current
23c49ef7-9316-4fc0-83cb-61cbfbc2864a,5a25fb5d-ecb0-4e86-969d-afcf9ade16ef,2014-07-12 11:56:44.136000+00:00,adult,False,True,1,current
e421d56d-0799-4193-8a76-0625eeabb8c4,9c201f05-c5c8-427a-93d5-51e8dc3e02f4,2014-07-12 19:23:06.650000+00:00,adult,False,True,1,current
8d53bd9b-4544-4e41-8b4f-66c5adea5517,98c3f9e0-4790-48df-97ef-422028a13278,2017-08-03 12:47:22.430000+00:00,adult,False,True,1,current
b95b0ef8-15c2-4bfb-87c0-0a43f3c482ce,609528f0-a348-4305-aefe-700bd416cab7,2015-08-22 17:06:07.720000+00:00,adult,False,True,1,current
3ad3c1c4-e41d-49f3-887a-a3a70e4978d7,2d9dfe62-322c-4c9d-ab83-7350d262471e,2015-04-24 06:20:18.831000+00:00,adult,False,True,2,selected
66104bb4-1ca4-41f2-ac12-e45b8962472e,91112af0-739e-41d1-966d-5fa259c8cd26,2015-08-27 16:55:11.959000+00:00,adult,False,True,1,current
826B9BCE-9AD2-4A6B-B9AD-244020A1F2EA,CD99711F-EC90-428B-A2F2-1C8D18AE54B6,2015-09-26 08:18:55.904000+00:00,adult,False,True,1,selected
b48f80ff-1a2f-4676-8adb-cfce925a61c8,cff10032-902c-499c-b5d7-0d30c1333b90,2015-08-24 13:33:45.993000+00:00,adult,False,True,1,selected
203cad94-656d-43f3-9fec-1151f76b68f4,aa62a24d-c840-4665-a6aa-c70ef08b9acc,2014-07-20 20:50:53.280000+00:00,adult,False,True,1,current
42e2521d-9e08-4ad6-82da-7d8e0b68e960,0ce5fb70-8bbc-43dd-a397-787ce62989f8,2014-05-15 13:19:23.965000+00:00,adult,False,True,1,current
f8bb003d-201b-4658-a18d-74201dd21b0f,2bfa533a-7423-4294-bf7b-d1a20c276b7f,2014-07-18 17:14:55.826000+00:00,adult,False,True,1,selected
d82e2514-3515-4d5b-96c5-d1dd7d0a7bfd,d9fcc595-3a19-41de-adc2-a8e558d6fc1e,2014-07-24 15:02:21.383000+00:00,adult,False,True,1,selected
f9169875-fe6d-4170-bbd3-71fc4563db22,5629013e-8795-4240-bafd-196877a29740,2015-09-21 16:58:31.692000+00:00,adult,True,True,2,selected
e7f9ea53-e62e-428b-b23f-14b864b1f6c7,79eaced7-d86c-4861-8617-46fed1515d7d,2014-07-23 18:39:11.232000+00:00,adult,True,True,1,selected
e1428df0-7d95-40d2-a256-1340b766a9cf,6fd222c0-6b8a-43e4-9125-ed25440edcd3,2015-09-02 17:42:52.540000+00:00,adult,True,True,2,current
a435f539-1b8c-4498-919b-167bb8b301fe,3e66cc46-1841-4fbb-905a-9eb81b388337,2018-05-22 05:15:01.330000+00:00,adult,True,True,3,selected
A8307B3D-5AAE-4E3C-AF2E-18C64658CA68,81CC0A93-27BC-4FAF-A817-3063A4EADE6A,2014-07-26 17:58:51.176000+00:00,adult,False,True,1,selected
BCA31E37-448B-4B2F-80D7-B2BDBA6B7D22,88FFF158-6E7C-4CFD-9E8E-77AE6CCC8B2D,2017-09-26 10:20:08.556000+00:00,adult,True,True,6,selected
5b2350b6-aab1-48ec-8ea7-09274b942c3d,88f0604e-764b-4369-8d06-442126be6ac6,2015-09-25 07:35:15.190000+00:00,adult,False,True,2,current
1E3C1EE3-FD10-4EB5-BD66-1069F50D38DB,1D1F8BAD-2A97-4ED7-B849-559A3473B0DF,2015-08-22 16:17:46.695000+00:00,adult,False,True,2,current
be6bc9ea-da08-4544-b584-4ab8e7df35d8,f61560fa-c0e5-4406-9f2e-1b65e8261daf,2015-09-02 10:14:10.570000+00:00,adult,False,True,1,current
528c69a0-7cf5-4eb4-ada3-ac5072fb8e6e,028a79b7-b806-4670-93db-743ef27a4eb0,2014-07-28 22:16:44.355000+00:00,adult,True,True,1,current
23a2f0d0-a74b-4e12-abc2-39651e1f517a,ffc10227-3f5d-4eef-8a70-1cf0ef1727f2,2015-08-12 16:17:33.275000+00:00,adult,True,True,1,current
682597c6-55a4-49f3-aa3f-17aa7ff833ea,16344408-7c1e-4f46-89b7-e8952f826331,2017-09-08 12:16:41.794000+00:00,adult,False,True,1,current
f77e5f7b-74fa-42fb-8f40-cbc06e44aa6f,042c3b6d-c234-4ae8-aa34-bd0f7f4101ae,2014-07-29 14:34:50.400000+00:00,adult,False,True,1,selected
1c3aa826-33e0-4779-98ed-186bbb622f63,8b1b15f4-36ac-4fd5-bf10-0c323cdd3476,2014-08-03 17:56:33.704000+00:00,adult,False,True,1,current
e54042a0-55d8-484a-bc14-a1f18151790c,792978b0-3e4a-472e-ad73-cc07c675db64,2014-08-03 11:21:34.100000+00:00,adult,False,True,1,selected
d16ed3d5-9573-46d0-9261-31b98653bd91,ff9fc0d0-e525-46c3-8803-df3aaf0af7b7,2015-08-19 17:37:10.170000+00:00,adult,False,True,2,current
520CA212-AA8B-44DE-AD5C-4717611FA4D4,82731AED-AA48-4EC2-AE61-C9E7731FA15B,2014-08-03 16:11:49.534000+00:00,adult,False,True,1,selected
61eaf958-0b91-4310-9b45-cc59b872627e,043885ae-8fe9-47ac-a796-14b87234d1f0,2015-08-30 16:11:45.610000+00:00,adult,False,True,1,current
5D6FDF7B-989E-4476-A283-BF74D39739DC,44953F70-9A75-4637-97A7-62146799E36B,2014-07-30 08:03:25.286000+00:00,adult,False,True,1,current
068d193b-a821-437c-996c-b06a765f2f3a,a31d39f4-d0e2-4aaf-a769-fca27e3f7c3f,2015-08-22 16:47:01.110000+00:00,adult,True,True,2,current
5381bd83-5d89-494c-ae53-cd43f7d2bfee,bde5b5b4-3cef-4ca0-bfce-a3bf1051ac28,2015-09-19 18:29:50.388000+00:00,adult,False,True,3,current
935518bd-e136-4575-9b39-306e4a4f4cec,63fab17f-264b-4511-b48e-d346fb02b6f7,2014-08-04 19:38:30.623000+00:00,adult,False,True,1,current
ffc10af9-29f2-4d33-9e37-14b4933244ac,73440739-452e-490b-ab00-a0d11e30c8bb,2015-09-13 21:01:53.460000+00:00,adult,False,True,1,selected
2b04871a-eeab-4cee-a3fd-f4c7c8bb6f05,32be378c-0c92-4f88-a23c-846e9412b92d,2015-08-15 09:39:52.167000+00:00,adult,False,True,2,selected
42B69D04-2B6A-4EF9-AC79-D3BE2D1A3BBA,476B24C9-12EC-4C20-85AC-EAEB1692FF4C,2015-09-20 12:01:50.377000+00:00,adult,False,True,2,current
EDE9ECCB-1FE8-4779-91E9-AB3972668538,1FAFDCEC-3033-4477-9877-18080844E820,2015-05-16 20:01:34.736000+00:00,adult,True,True,3,current
854f75d2-b0a8-4bbf-b343-4f61fd8978b2,d79f93d8-9d59-426c-97bc-01a018cefbb5,2019-10-02 00:11:51.300000+00:00,adult,True,True,1,current
68ECF82A-6434-4F42-90F3-947A8DC4400B,D0389695-870E-4836-AA54-41021B59BDD6,2015-08-28 15:31:05.979000+00:00,adult,False,True,1,current
e8b3949c-0337-4c1d-8e9c-6324f8c7e53a,bd3a67a9-f5cf-42c3-b890-8a381ff9f732,2015-05-25 17:18:06.910000+00:00,adult,False,True,2,current
064484F7-296B-4C69-A4C4-E3996AC4B0C5,84AD3CD7-5EE7-499B-874C-632AC0B4A4C3,2015-10-25 16:40:53.040000+00:00,adult,True,True,1,current
2fd63a77-c4db-4dcf-9ebc-77c116233735,aea0b04b-21ca-4ec0-a262-75ddeb95f591,2015-07-31 06:00:38.680000+00:00,adult,True,True,1,current
E4FA66D5-7B80-45E5-A467-334A93760A18,9154C297-2737-4DA4-8DD2-808B4768188F,2015-10-07 08:03:15.875000+00:00,adult,False,True,1,current
61342f46-e74e-4982-893a-46bbd103b0f0,4302b953-802d-484c-a0fe-46e0d0226d1d,2014-08-10 15:40:51.425000+00:00,adult,False,True,1,current
ca2b7f87-9922-4a49-a148-c8c5b9fde4c9,83cc7a63-5889-4991-902e-2e373b330996,2015-07-29 17:57:55.050000+00:00,adult,False,True,1,current
5ade0d2d-25ee-4589-8edc-8db059b5e335,b977492e-5903-4e22-ba8a-3f73e49dd911,2014-08-10 18:24:15.500000+00:00,adult,False,True,1,current
82D3F2C5-1B37-4DBC-A07C-4C2A356C0C13,97C44420-67D9-48A9-8D26-AD8E654CB777,2014-08-20 22:36:58.694000+00:00,adult,True,True,2,current
c3d93876-7b6a-4a8d-8447-7c547006bd1c,b066b8ac-81ff-4f8c-b820-04145a09abb3,2018-05-27 19:46:05.050000+00:00,adult,False,True,1,selected
9B7B3784-F89D-43D7-9958-BA05F97BED1A,86B420B5-D3B2-4C98-AFA2-98DA8885DFD7,2018-07-25 16:39:31.513000+00:00,adult,False,True,2,current
0fd0e250-adc3-4128-871c-c6f35b41611a,ffd23702-23fc-4f92-b722-36d32dd185e9,2015-11-02 16:50:05.385000+00:00,adult,False,True,2,current
9AEAD347-2C10-4686-B988-A38B9CC31673,05B12FBA-1507-462B-BC68-5124E8E192FC,2020-09-01 15:46:25.981000+00:00,adult,True,True,2,selected
92747a79-5309-49df-bf6a-42d6354c2e86,5f719ca1-7fa9-4558-8d72-a5e9fd778525,2015-10-10 08:24:27.349000+00:00,adult,True,True,2,selected
d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,af71598b-cf37-41db-ab69-1690809d34cf,2014-08-23 23:03:27.507000+00:00,adult,False,True,1,current
88ce0869-05d1-4301-b9b3-199a10068a96,5d9a9fd7-1a99-4249-88a2-fac9bbc9669b,2020-10-17 11:52:37.743699+00:00,adult,False,True,2,selected
0d474f78-2dee-4075-88cc-a81dd79cad0f,0ce5fb70-8bbc-43dd-a397-787ce62989f8,2015-08-30 18:35:21.600000+00:00,adult,False,True,1,current
B7E25F46-FE39-403F-A9E3-6AF2D107FF70,B8E33763-5516-43BF-B51C-C0A91B81C853,2014-09-04 11:44:04.984000+00:00,adult,False,True,2,current
e954e438-603c-4ce9-b354-40c84499ec0d,d212d97c-bec8-492a-81c8-ac73b03d396a,2015-08-07 16:32:14.504000+00:00,adult,False,False,0,current
acba0ff2-c853-48b1-9bba-bd58940f0c4e,a6354227-4a69-4aa1-9c45-cf0c03edb008,2018-05-28 18:13:40.360000+00:00,adult,False,True,1,current
c27b7ca3-f368-4ebf-bd87-09ceb6dd8a69,2d46bbda-5396-4aac-a979-32a8b026df0e,2015-09-10 07:26:04.990000+00:00,adult,True,True,2,current
8bc4d056-0ba8-4c27-a4a5-b64c2db2de6b,ce7a24c2-6633-4d1e-80cc-d0578efe8011,2015-08-30 17:48:50.940000+00:00,adult,False,True,1,current
F94245FE-442F-40F6-AF78-B87E175F2173,8A6E7D8C-A04B-4E2B-A9F8-4E0193A23F3B,2015-09-03 12:19:34.460000+00:00,adult,True,True,1,current
86425B1D-9526-4FB9-AE46-C192B6C80FF9,FA1CB1AD-C260-4017-9E43-F63DC643BD03,2015-08-07 09:23:09.146000+00:00,adult,False,True,1,current
7062041b-cf58-42af-91bf-0c68c57199ca,a3271326-9ec6-46df-8b90-43bb0ca649e9,2014-09-08 17:44:34.736000+00:00,adult,True,True,1,current
1FD996B3-1DD0-466E-BF31-F79E5232CE35,7E011C52-430E-4050-8499-53690F8936C3,2014-09-09 15:42:00.774000+00:00,adult,True,True,2,current
e150a2d2-e666-4f91-a261-d358fb6e73e2,7db1d003-e251-46b8-bb29-cd873c696c1d,2020-09-01 22:31:38.330000+00:00,adult,False,True,1,current
af16e06e-389b-43b1-aac9-4106cfaae4e6,2c429274-3395-4f03-97a5-f2d3f32f689b,2015-10-23 22:21:31.494000+00:00,adult,False,True,1,current
95FBD75E-E3AD-4013-84AF-0D9BB3482EBA,679B17B9-C9EC-4785-8470-F9586F4D8A73,2014-09-09 18:00:00.697000+00:00,adult,True,True,1,selected
4cbba496-f588-4f77-9de0-ba45b91f9e5a,09c966aa-4d9a-47c9-8864-91927d55f0e8,2014-09-19 13:33:51.385000+00:00,adult,True,True,1,selected
814de6b1-8abb-40a9-b6c2-b7e0852b9867,b0c4d99e-0383-44bb-988d-00ac6b5a80ba,2014-09-11 16:43:07.555000+00:00,adult,True,True,1,current
43A99EB5-9D06-4F61-AE16-6893EEB6D4B5,82BBA820-5CDB-461C-B6E6-A15812382D85,2014-10-03 16:59:32.810000+00:00,adult,True,True,1,selected
5f70b7ba-1379-4377-abf3-ec0eb5316ca5,09c966aa-4d9a-47c9-8864-91927d55f0e8,2014-09-19 13:29:46.865000+00:00,adult,True,True,1,selected
0fd3a825-0479-4a5f-b330-e09320569074,cc0eb6cf-9332-46e3-97ca-0e07b97a4578,2014-09-28 14:51:44.388000+00:00,adult,True,True,1,current
56ce1a15-949e-4ceb-9416-3d7d35375152,a81a9799-d5ea-4722-ac36-048d2e663c82,2014-09-12 16:36:00.699000+00:00,adult,False,True,2,current
5ae25f7d-8b8a-451b-8a02-acf32c13aede,7a3d875b-bd3b-493c-8b23-1be2826896c5,2014-09-14 17:18:12.351000+00:00,adult,False,True,1,selected
d05ea15a-4630-40a8-9476-519337810357,043885ae-8fe9-47ac-a796-14b87234d1f0,2015-09-20 14:48:51.712000+00:00,adult,False,True,1,current
b42ff566-9e38-487c-9210-f4fce3ac1f10,933685fd-c998-4afe-8c78-8700cb0f1f55,2015-08-22 17:38:53.110000+00:00,adult,False,True,3,current
62f873e7-ea00-428d-8403-ace0b1f95028,c0b1bba3-ccda-4eb7-a37b-efb0f3bad531,2015-07-02 20:20:55.680000+00:00,adult,False,True,1,current
CD34E726-3497-4119-9E1C-CC51498AB01C,593DC5D8-63DE-414F-B8A8-5949896E5AF6,2015-09-02 17:46:33.561000+00:00,adult,True,True,1,current
5c33cd2a-73d8-4b3c-98c6-5d993391fe18,f06506f0-04f8-486e-8f22-bb20f9e026d2,2017-08-27 17:39:30.210000+00:00,adult,False,True,1,current
96fdf0aa-4465-4c22-ae36-7c1fd67fc731,ffd23702-23fc-4f92-b722-36d32dd185e9,2015-10-11 12:17:17.400000+00:00,adult,False,True,1,current
703D20FC-DBC7-44EF-9CF8-31F2FD74737D,679B17B9-C9EC-4785-8470-F9586F4D8A73,2014-09-23 18:18:09.638000+00:00,adult,True,True,1,current
6187d2bc-d899-40e2-b169-51690099256a,a23ad558-52c7-42d8-aebc-f4e4f382546e,2015-08-28 18:02:07.259000+00:00,adult,False,True,4,selected
cc7bfa0e-488c-4d37-81e3-225bebcc67e5,9cc23c59-3824-4d04-91d2-6afdf0704dff,2017-08-15 14:47:30.530000+00:00,adult,False,True,1,current
7D8EC9AB-E7B1-4382-90CF-696C6C4486C1,82BBA820-5CDB-461C-B6E6-A15812382D85,2014-10-04 19:58:33.509000+00:00,adult,True,True,1,selected
2a55263e-e51e-49f3-af14-412bc3e39f49,37da49a4-77c3-4c03-881c-c56c0d3b061c,2014-10-05 12:21:03.794000+00:00,adult,False,True,1,current
91966ccc-4b53-4067-869d-ce042b1fc185,d6dd4fe6-ecb3-4b4d-b723-68a74ec0f513,2015-10-11 18:06:45.936000+00:00,adult,True,True,1,selected
5df947d4-bbfa-46ba-8be6-d4555eb84568,95deca1e-ee89-4eb8-a2fb-beea55572f82,2014-09-21 15:51:30.181000+00:00,adult,False,True,2,current
862dc9a3-516c-40ec-bb59-8160d5ef857c,d5812aa8-1f0a-4bc5-bf04-4b29a06b16d9,2014-09-26 16:45:32.434000+00:00,adult,True,True,1,selected
a5638b34-4308-48de-b840-ca610906f0f7,10355956-9733-41ff-8eb1-9b0898195e6f,2014-09-24 21:49:38.573000+00:00,adult,False,True,1,selected
D8B5DD93-1AF9-4607-A8CD-244C09A6B516,D9B26966-33FF-45B4-8024-2C0671DDDC2D,2014-10-02 11:52:36.239000+00:00,adult,False,True,1,current
9a637788-35a8-42ee-833b-95e5abfc7f1e,c9c6eb90-dbb9-4092-b042-b3948c7713fc,2014-10-01 15:08:34.250000+00:00,adult,True,True,5,current
6a354a4f-e140-4777-ba4e-1b2ef56c2bb3,10392a45-0b00-448a-a568-fd60c9890bf0,2015-10-31 23:43:44.112000+00:00,adult,False,True,1,current
832ef4c7-0c80-4e2b-92e5-8f30012fd346,2ba8bfe3-2930-4183-a707-133fb21a6f6a,2019-07-13 18:59:55.180000+00:00,adult,True,True,1,current
48D7AF78-68C4-45B2-8AE8-EC49C0047C6A,A3B3C798-27A6-4A61-AFE4-093E7E4AA454,2015-07-03 17:38:54.662000+00:00,adult,True,True,1,current
04c6351d-b875-4829-a9fa-5d01162fed1e,2db07577-1a0d-4a95-825e-920e07a1125b,2015-09-06 16:54:22.622000+00:00,adult,True,True,2,selected
dad902a3-4226-457d-82b7-75619115cd3e,a3271326-9ec6-46df-8b90-43bb0ca649e9,2014-10-11 18:28:14.640000+00:00,adult,False,True,1,current
00b00389-af97-4d64-a04f-bf4871d6e2d9,2791a2c3-21b8-48c1-afcc-2fa3feb5995b,2014-10-09 16:01:16.535000+00:00,adult,True,True,2,current
cf22f6e3-f7ff-4500-8179-21dc454d8253,c9c6eb90-dbb9-4092-b042-b3948c7713fc,2014-10-09 16:42:37.428000+00:00,adult,False,True,3,current
d93e11ee-aaa2-4d84-b49f-1727707bc505,5aacf37a-28cd-4eaa-9bad-35b3b34f8bf1,2014-10-08 17:23:06.814000+00:00,adult,False,True,1,current
3d57ea8b-e9dd-4cfc-9908-95d46ee8c7c0,f11b6959-54f5-4e0e-a3fb-dd79df6252ba,2015-08-22 07:58:08.080000+00:00,adult,False,True,2,current
15F13423-84B4-49D6-9911-7F1FE4121A88,26B11B6F-82C4-42F9-994B-DA4B6003D762,2015-08-26 18:08:28.570000+00:00,adult,False,True,4,selected
dcf413cd-9ad5-46a2-892b-3d282e4e9834,6a50d836-6197-4bb2-82d0-bab4998817ba,2014-10-13 08:47:32.705000+00:00,adult,True,True,1,current
d213c886-b691-4c53-85d6-059b6c115f55,2efb8b8e-d83e-4781-9058-9e6ddab9fc54,2014-10-09 19:14:34.655000+00:00,adult,False,True,2,selected
C15321FF-4296-4E75-ACD7-4E793C0A2D43,651AF619-5771-4AF6-81E8-593A16BFE82E,2015-09-03 07:56:22.257000+00:00,adult,False,True,6,current
40badf14-6d3b-4a95-baac-02cf141d8de9,a3271326-9ec6-46df-8b90-43bb0ca649e9,2014-10-18 13:35:36.924000+00:00,adult,False,True,1,current
f3bf76f3-6e34-43cd-b440-e98e6ee5ffdc,e0934123-1235-4fc4-84a4-304783b53fb4,2015-08-31 08:57:49.860000+00:00,adult,True,True,1,current
01671cc6-1c47-4cc6-8839-447327dfb7ab,34575a4f-76ae-4905-a5d3-5bba460d69c9,2014-10-14 12:07:45.273000+00:00,adult,True,True,1,selected
86D7318A-F19D-4070-B6AC-6C2165F9FD8E,6A67007D-493D-49CD-8299-98AB05DC90E5,2015-08-31 10:59:05.456000+00:00,adult,True,True,1,selected
af67375c-dc10-47aa-954a-564aa3ae44b0,ac81e2d6-cd10-4961-b408-8bb5c6b2df67,2015-11-08 06:36:11.140000+00:00,adult,True,True,4,selected
11ecb1e1-5b54-4b69-afc9-dd4a635f59cc,a6553a81-30e3-4be5-bb36-0d987f967460,2015-11-10 16:36:59.131000+00:00,adult,False,True,1,selected
6f3b0b83-244c-4a11-ac13-2b771a9c2be5,7ceb6cf0-168d-40ec-b9f5-01579008a551,2015-08-26 12:53:17.970000+00:00,adult,True,True,1,current
73BC0406-59FA-4093-9621-23E535324803,D443077F-8FE4-4BC5-9A79-9C0AB6827E94,2015-08-23 09:28:27.043000+00:00,adult,True,True,1,current
2b734bbb-ce72-4f32-b883-51139d641cd1,9f1a2009-2e5c-42ca-8d15-4ead9037c1c4,2014-10-22 20:51:49.419000+00:00,adult,True,True,1,current
66ca6b0f-0fc9-458e-bc5e-1dd57f216470,75f1142c-51bd-4411-b8d3-be53a1a839eb,2014-10-16 16:58:04.239000+00:00,adult,False,True,1,current
589f6c0b-eb8b-4e52-98b2-c11ef40a0f61,dca293c7-49c3-46eb-be42-4e22925f6290,2014-10-16 12:21:00.278000+00:00,adult,False,False,0,selected
75211565-0e23-4207-91f5-b41894b9d2d9,1fdd996d-69ec-4724-932a-305eefcf8f95,2014-10-19 20:56:44.445000+00:00,adult,True,True,2,selected
302e09e9-54ed-4ad1-a2db-fecd1d48201c,47c48ba9-3eff-4539-ac39-f3debdcaf6e0,2014-10-24 16:04:56.210000+00:00,adult,False,True,3,current
0006ef72-caa3-479a-9ac8-7ac27fc8de22,ca49f796-a0dc-444c-a6f9-29bbd6b93268,2014-10-29 12:37:25.967000+00:00,adult,False,True,1,current
ba49c9a1-4b64-4b4c-a462-f676f1c67565,f8778448-4153-42e6-97d6-64d56ee11a47,2015-08-29 14:35:20.641000+00:00,adult,True,True,1,selected
4807ba32-e48a-40ff-9017-a6a10fc6f4c6,89601943-7612-4961-ba31-74eedba9ebc1,2015-10-11 10:36:25.870000+00:00,adult,False,True,4,current
59df912e-f450-47dc-8984-9fd0ebebbefd,1dd2f539-082a-4466-b6ab-1c533e909ab3,2014-11-10 09:26:53.423000+00:00,adult,False,True,2,current
905C757A-61AF-42C1-BD86-65E0F7EBEFBD,A76A8FE3-ED44-4EDD-AC79-01599A8AE6C1,2014-08-27 19:15:43.556000+00:00,adult,True,True,2,current
2890D03D-0533-4974-B2F0-3F26FE0E63FF,7E011C52-430E-4050-8499-53690F8936C3,2014-09-19 15:37:53.438000+00:00,adult,True,True,1,current
76b9976d-6c05-4907-9f73-273d87d4d2f7,d5e3dabc-2528-43c2-8469-79115e17eef0,2014-10-12 16:58:44.327000+00:00,adult,False,True,3,selected
0e3b0ded-3bea-43dd-a532-373c2e2f957a,3a42dbba-0c15-498c-99a7-a9a787d9a94e,2014-10-18 17:29:07.234000+00:00,adult,True,True,1,selected
279b5211-47ea-45a3-b61c-8c8d8913b590,5558549e-7f1b-4c98-aa2b-cc9804675434,2015-10-23 11:43:19.280000+00:00,adult,False,True,1,selected
cd421aa7-e312-4c2d-a153-5e6ca9697f9b,0ce5fb70-8bbc-43dd-a397-787ce62989f8,2014-11-22 14:50:29.906000+00:00,adult,False,True,1,selected
abf2a1f8-26ce-4d17-8d3e-7df9fabc4aff,52c2d50c-79da-428f-a133-db69ec656f33,2015-08-31 00:13:07.280000+00:00,adult,True,True,1,current
148B541B-1EF1-42C3-9ADF-D5FE8F762011,B6F47EE2-D67C-4D58-9717-4530B409D7D6,2014-08-03 03:10:08.875000+00:00,adult,False,True,1,current
857c611e-da5d-4e13-86fa-386fe21b50c1,bd09dec3-ea49-405a-8a7c-c8f56921b02a,2019-06-22 20:14:22.860000+00:00,adult,False,True,1,selected
CC36FC58-D25D-468B-B317-A39F9D581E75,61C1BEF9-9AED-44E8-8333-6087C8F34523,2014-11-10 13:27:46.899000+00:00,adult,True,True,1,selected
79c57281-f7ea-4565-b43a-3b7fdcdc9e48,37d34fb6-0116-409d-9000-5657357f82fe,2015-09-12 16:42:59.980000+00:00,adult,False,True,1,current
6E621E4F-B304-4BA0-A4B4-A9F7F13E623E,7E011C52-430E-4050-8499-53690F8936C3,2014-10-24 13:44:38.906000+00:00,adult,False,True,1,current
609510b2-9f5f-4c44-8db4-c57509fe748b,69d977d6-179d-46c0-896c-b498d480aa9f,2014-10-10 15:22:55.895000+00:00,adult,False,True,1,current
B85001BF-0523-4E4F-9AC7-837C3FC8FD05,C172AB80-18A2-4341-A650-AB00A667C05E,2015-08-08 12:05:39.557000+00:00,adult,False,True,1,current
2d5c3844-19f8-4f4b-9876-d817d71a3469,a3271326-9ec6-46df-8b90-43bb0ca649e9,2014-10-10 09:45:18.556000+00:00,adult,True,True,1,current
d980baeb-cab8-4758-91a5-f31f82e87314,08e3d5a7-4f8c-4961-81de-2e48cbbc4b8e,2015-07-30 17:57:26.240000+00:00,adult,False,True,3,selected
d2af3257-6838-4521-b8c8-b1d1a1b052b9,ff57641f-a655-4803-af97-c2882fd75bf8,2015-09-24 11:06:09.950000+00:00,adult,False,True,1,current
6fa510bc-92b3-493c-8cb3-a271e1600745,a53da02f-4500-4d32-8a9b-902ddfd846ff,2014-10-24 15:32:46.210000+00:00,adult,True,True,1,current
d9ea642a-9ca6-4b18-93d4-1397c8b256d4,09c8260d-9059-45bf-9867-13f3fa93396f,2020-09-23 05:42:01+00:00,adult,False,True,3,current
6a047012-b10a-49a5-a62f-4bac9f532b05,6102cae0-f1b3-41a3-a418-3c1507255676,2015-09-28 16:59:56.560000+00:00,adult,False,True,1,current
b4157bf9-34ce-4265-8b51-55757fdc07e0,2d9dfe62-322c-4c9d-ab83-7350d262471e,2014-10-18 13:10:09.379000+00:00,adult,True,True,2,selected
2ba70455-9047-4b00-a196-0440d308d5d9,9c201f05-c5c8-427a-93d5-51e8dc3e02f4,2014-07-25 19:06:46.989000+00:00,adult,False,True,1,current
86c253d3-a105-4e7c-a3da-db77b9fdafaa,e7960aa3-e8bb-4053-9c58-4393e9dc8a30,2015-08-21 09:24:15.740000+00:00,adult,False,True,2,current
defdd3d2-8019-4a10-9244-b0d42d2a54a5,b67e7962-f092-4c69-9d20-f085c86deffb,2015-09-03 14:45:40.335000+00:00,adult,True,True,3,current
7fce1eb8-eab8-4bf4-9c69-16ebb07d7965,fb4fd60a-b925-4836-89df-399f8330cf51,2015-08-25 17:55:25.562000+00:00,adult,False,True,2,current
E6F520A3-68E0-4AB5-844A-0D8E9889BEED,847B61B4-EFFD-490D-828C-AA43E5A4388E,2020-09-02 14:50:27.259000+00:00,adult,True,True,1,current
927091d4-e5f5-4529-89ed-4acee55f0cea,07d8490a-5c2b-48e1-85f8-c8bef58cb40f,2015-09-02 07:30:10.803000+00:00,adult,False,True,1,current
